id,day_number,message,message_en,is_active
65b4b1d4-9f03-4890-8a26-60e163757dc4,67,"Yastığı və ya paltarı tez-tez islanır? 3-cü ayda ağız suyunun (salyanın) artması çox normaldır. Bu, mütləq diş çıxaracağı anlamına gəlmir (baxmayaraq ki, diş ətləri qaşına bilər). Bu, həzm sisteminin inkişaf etdiyini və ağız boşluğundakı bakteriyalara qarşı təbii qorunma yaratdığını göstərir. Sadəcə boynunda salyalıq (önlük) istifadə et və ağız ətrafını quru saxla ki, səpgilər yaranmasın.","Are your baby's pillow or clothes often damp? Increased drooling in the 3rd month is completely normal. This doesn't necessarily mean they're teething (though their gums might feel a bit itchy). Instead, it's a sign that their digestive system is developing and that their saliva is creating natural protection against bacteria in their mouth. Simply use a bib to keep their clothes dry and make sure to gently wipe around their mouth to prevent any rashes from developing.",true
daa57941-307c-46d4-ad44-8c2b7828cf2e,68,"Su vermək lazımdırmı? sualı bu aylarda anaları çox düşündürür. Xüsusilə nənələr yazıqdı, susuz qaldı deyə bilər. Lakin Ümumdünya Səhiyyə Təşkilatı (ÜST) ilk 6 ay ərzində körpəyə ana südü və ya süni qidadan başqa HEÇ NƏ (hətta su belə) verilməməsini tövsiyə edir. Ana südünün 88%-i sudur və bu, körpənin su ehtiyacını tam ödəyir. Mədəsi hələ çox kiçikdir, onu su ilə doldurmaq süd qəbulunu azalda və inkişafdan saxlaya bilər.","The question 'Should I give my baby water?' is one that often crosses parents' minds around this age. Grandparents, in particular, might express concern, thinking the baby is thirsty. However, the World Health Organization (WHO) strongly recommends that infants receive NOTHING (not even water) other than breast milk or formula for the first 6 months. Breast milk is actually 88% water, which fully satisfies your baby's hydration needs. Their tiny stomach is still very small, and filling it with water can reduce their milk intake, potentially hindering their growth and development.",true
8ae3c3ee-3ed1-4cce-8f50-41530ca784cb,69,"Gündəlik həyatında özünə fasilə düyməsi əlavə et. Körpə yatanda dərhal ev təmizləməyə qaçma. Sənin də batareyanın dolmağa ehtiyacı var. 20 dəqiqəlik bir yuxu, kitab oxumaq və ya sadəcə boş-boş tavana baxmaq sənin haqqındır. Mükəmməl ev xanımı olmaq məcburiyyətində deyilsən, amma sağlam ana olmaq məcburiyyətindəsən. Tozlar gözləyə bilər, amma sənin psixoloji sağlamlığın gözləmir.","Make sure to add a 'pause' button to your daily routine. When your baby finally naps, don't immediately rush to clean the house. Your own battery needs recharging too! Taking a 20-minute nap, reading a book, or even just staring blankly at the ceiling is your right. You don't have to be a perfect housekeeper, but you absolutely need to be a healthy mother. The dust can wait, but your psychological well-being cannot.",true
2c9372ab-3791-4b09-9ac2-4545b2a50eba,70,"Bu aydan etibarən Qidalanma - Aktivlik - Yuxu dövrü yaratmağa başlaya bilərsən. Yəni: Körpə oyanır -> Süd yeyir -> Oynayır -> Yatır. Çox vaxt analar körpəni əmizdirərək yatızdırır (bu yanlış deyil, amma vərdiş yarada bilər). Əgər yeyib-oynayıb-yatmaq ardıcıllığını tətbiq etsən, körpə qidalanmanı yuxu ilə əlaqələndirməyi azaldar və gələcəkdə öz-özünə yuxuya getməsi asanlaşar. Təbii ki, bu, sərt bir qanun deyil, sadəcə yoxlamağa dəyər bir üsuldur.","From this month on, you can start establishing an 'Eat-Play-Sleep' cycle. This means: Baby wakes up -> Feeds -> Plays -> Sleeps. Often, mothers put their babies to sleep by feeding them (which isn't wrong, but can create a sleep association). If you implement the 'eat-play-sleep' sequence, your baby will gradually disconnect feeding from sleep, making it easier for them to fall asleep independently in the future. Of course, this isn't a rigid rule, but it's a method worth exploring!",true
851b7601-c8f0-43b8-a2e5-3708104c42ba,71,"Körpənin əlləri artıq özbaşına deyil, o, şüurlu şəkildə əşyalara uzanmağa və onları tutmağa çalışır. Əvvəllər barmağını ovcuna qoyanda refleks olaraq sıxırdısa, indi oyuncağı görüb ona doğru əl atır. Bu inkişaf gözəldir, amma diqqətli ol: qucağında olarkən saçını, boyunbağını və ya eynəyini dartmaq istəyəcək. Həmçinin, isti çay fincanlarını ondan uzaq tut, çünki ani bir hərəkətlə öz üzərinə tökə bilər. Təhlükəsizlik məsafəsini qorumaq artıq vacibdir.","Your baby's hands are no longer moving randomly; they're now consciously trying to reach for and grasp objects! Before, they would reflexively clench their fist around your finger. Now, when they see a toy, they'll purposefully reach for it. This developmental leap is wonderful, but it's also a cue to be extra vigilant! When your baby is in your lap, they'll want to tug on your hair, necklace, or glasses. Also, be sure to keep hot drinks like tea cups well out of reach, as a sudden movement could easily lead to spills. Maintaining a safe distance is now critically important!",true
1a681284-0141-4b15-bc3b-3b5a269a1b94,72,"Gecələr yuxusuzluq hələ də davam edirsə, Yuxu qidalanması (Dream Feed) üsulunu yoxlaya bilərsən. Bu, körpəni tam oyatmadan, yuxulu halda (məsələn, sən yatmazdan əvvəl saat 23:00-da) əmizdirib yenidən yerinə qoymaqdır. Bu üsul bəzən körpənin gecənin ortasında oyanmasının qarşısını alır və sənə bir az daha uzun, kəsintisiz yuxu bəxş edir. Əgər bu üsul işə yaramırsa və körpə oyanıb ağlayırsa, məcbur etmə; hər uşağın bioritmi fərqlidir.","If nighttime wake-ups are still a struggle, you might consider trying the 'Dream Feed' method. This involves gently feeding your baby while they are still in a sleepy state, without fully waking them up (for instance, around 11:00 PM, just before you go to bed). This technique can sometimes help prevent your baby from waking later in the middle of the night, potentially gifting you a longer stretch of uninterrupted sleep. However, if it doesn't seem to work, or if your baby fully wakes up and cries, don't force it; every child's biorhythm is unique.",true
51999bec-e90a-4151-af89-e280275c886e,73,"Körpəni qarnı üstə qoyanda (tummy time) onun yana yuvarlanmağa çalışdığını görə bilərsən. Bəzi çevik körpələr bu dövrdə qarnı üstündən arxası üstə (təsadüfən başının ağırlığı ilə) çevrilə bilirlər. Bu, böyük bir sevincdir, amma həm də xəbərdarlıq siqnalıdır: Artıq onu bələk masasında, divanda və ya hündür yerdə bir saniyə belə nəzarətsiz qoymaq olmaz. Yıxılma riski bu aydan etibarən kəskin artır, ən təhlükəsiz yer – yerdir (xalça və ya oyun matı).","During 'tummy time,' you might notice your baby trying to roll onto their side. Some agile babies can even accidentally roll from their tummy to their back around this time, often due to the weight of their head! While this is an exciting milestone, it's also a crucial warning sign: you can no longer leave your baby unattended for even a second on a changing table, sofa, or any elevated surface. The risk of falls dramatically increases from this month on. Remember, the safest place for your baby is always on the floor (on a carpet or play mat).",true
4b396ede-815b-4edd-bee5-1ab95bd630c3,74,"Körpənin çıxardığı səslər artıq sadəcə ağlamaqdan ibarət deyil, o, sait səsləri (a, o, u) uzada bilir və ya qıcqırır. Bu, onun səs tellərinin məşqidir. Sən mətbəxdə işləyərkən o otaqda səs çıxarırsa, mütləq ona səslə cavab ver (Hə, eşidirəm səni, gəlirəm). Bu uzaqdan ünsiyyət ona təhlükəsizlik hissi verir: Anamı görməsəm də, səsi gəlir, deməli, tək deyiləm. Bu, ayrılıq təşvişini (separation anxiety) azaltmağa kömək edir.","Your baby's sounds are no longer just cries; they can now prolong vowel sounds (a, o, u) or make cooing noises. This is their vocal cords getting a workout! If you're busy in the kitchen and hear them making sounds in another room, be sure to respond vocally (e.g., 'Yes, I hear you, I'm coming!'). This remote communication gives them a sense of security, reassuring them, 'Even if I can't see Mom, I can hear her, so I'm not alone.' This helps reduce separation anxiety.",true
dc8afbc6-14c7-4301-94dd-c5e5a4b2292b,75,"Körpənin çəkisi artdıqca sənin belində və qollarında ağrılar (xüsusilə ana biləyi sindromu) yarana bilər. Onu qucağına alarkən və ya əmizdirərkən duruşuna fikir ver; çiyinlərini qulaqlarına doğru qaldırma, dik otur və mütləq belini dəstəkləyən yastıqlardan istifadə et. Körpəni yerdən qaldırarkən belini deyil, dizlərini bükərək qaldır. Sənin onurğa sütunun hələ uzun illər sənə lazım olacaq, onu indidən qoru.","As your baby gains weight, you might experience aches and pains in your back and arms, especially something commonly known as 'Mommy thumb' or De Quervain's tenosynovitis. When holding or nursing your baby, pay attention to your posture; avoid shrugging your shoulders towards your ears, sit upright, and always use pillows to support your back. When lifting your baby from the floor, bend your knees, not your back. Your spine will serve you for many years to come, so protect it now.",true
0739a3ba-203e-453e-b9ac-6bd4bfdbcdf4,76,"Ətrafdakılardan uşağın 3 ayı oldu, artıq xörəyin suyundan daddır, bir az cırtdan (çörək içi) ver, öyrəşsin kimi təzyiqlər eşidə bilərsən. Qətiyyətli ol və YOX de. Ümumdünya Səhiyyə Təşkilatı (ÜST) birmənalı şəkildə bildirir: İlk 6 ay YALNIZ ana südü (və ya süni qida). Körpənin mədə-bağırsaq sistemi hələ nişastanı və ya digər qidaları həzm etməyə hazır deyil; erkən başlamaq allergiyaya, köpə və gələcəkdə piylənməyə səbəb ola bilər. Tələsmə, yemək yeməyə bütün ömrü boyu vaxtı olacaq.","You might hear pressure from those around you saying things like, 'Your baby is 3 months old, it's time to give them a taste of soup broth' or 'Give them a little bit of bread to get used to it.' Be firm and say NO. The World Health Organization (WHO) unequivocally states: For the first 6 months, ONLY breast milk (or formula). Your baby's digestive system is not yet ready to process starch or other foods; starting solids early can lead to allergies, gas, and future obesity. There's no rush; they'll have their whole life to eat solids.",true
d5f46289-84de-4aa8-8cc6-e208423016ca,77,"Bu dövrün ən maraqlı oyuncağı – güzgüdür! Təhlükəsiz (qırılmayan) bir güzgünü körpənin qarşısına qoy. O, oradakı digər körpəyə gülümsəyəcək, ona toxunmağa çalışacaq və heyrətlənəcək. Hələlik onun özü olduğunu anlamır (bu, təxminən 18-ci ayda olur), amma üz ifadələrini və hərəkətləri izləmək onun sosial inkişafı üçün möhtəşəmdir. Bu oyun həm də qarnı üstə qalma müddətini uzatmaq üçün əla bir hiylədir.","The most fascinating 'toy' during this period is a mirror! Place a safe (unbreakable) mirror in front of your baby. They'll smile at the 'other baby,' try to touch it, and be utterly captivated. They won't realize it's themselves just yet (this usually happens around 18 months), but watching their facial expressions and movements is wonderful for their social development. This game is also a fantastic trick to extend tummy time.",true
9cc144a8-c429-4c7c-b711-108cf929ab92,78,"Körpənin ətraf aləmə marağı artdıqca, əmizdirmək çətinləşə bilər. O, hər səsə, hər hərəkətə başını çevirib baxmaq istəyir və döşü buraxır. Buna maraqlı körpə sindromu deyirlər. Əsəbiləşmə, sadəcə əmizdirmək üçün daha sakit, qaranlıq və darıxdırıcı bir otaq seç. Boynundan parlaq boyunbağı və ya diqqətçəkən əşyaları çıxar. Gecələr və ya yuxulu vaxtlarda daha yaxşı əmdiyini görəcəksən, bu normaldır.","As your baby's interest in the world around them grows, breastfeeding can become challenging. They want to turn their head to look at every sound and movement, often unlatching from your breast. This is sometimes called 'distracted nursing syndrome.' Don't get frustrated; simply choose a calmer, darker, and less stimulating room for nursing. Remove any bright necklaces or eye-catching items from your neck. You'll likely find that they nurse better at night or when they're sleepy, which is perfectly normal.",true
